Gmt time,Open,High,Low,Close,Volume
2021-04-09 10:15:00+05:30,1000.0,1000.0,996.0,997.4,474084
2021-04-09 10:30:00+05:30,997.33,998.3,996.55,996.75,264218
2021-04-09 10:45:00+05:30,996.75,996.75,995.0,995.3,440836
2021-04-09 11:00:00+05:30,995.3,996.63,994.0,994.43,379648
2021-04-09 11:15:00+05:30,994.3,995.63,993.5,994.05,434480
2021-04-09 11:30:00+05:30,993.85,995.0,991.5,993.5,560114
2021-04-09 11:45:00+05:30,993.4,994.98,992.0,994.85,552524
2021-04-09 12:00:00+05:30,994.75,995.35,993.0,993.48,358250
2021-04-09 12:15:00+05:30,993.3,995.95,993.3,994.23,410658
2021-04-09 12:30:00+05:30,994.2,997.0,994.2,995.43,392356
2021-04-09 12:45:00+05:30,995.4,996.0,994.13,995.08,319676
2021-04-09 13:00:00+05:30,995.08,995.48,993.5,993.6,280862
2021-04-09 13:15:00+05:30,993.68,995.0,992.75,993.33,370722
2021-04-09 13:30:00+05:30,993.55,994.3,992.0,992.28,399736
2021-04-09 13:45:00+05:30,992.28,992.45,990.08,991.9,483912
2021-04-09 14:00:00+05:30,991.9,992.7,991.1,991.88,426264
2021-04-09 14:15:00+05:30,991.88,994.0,991.5,992.38,364888
2021-04-09 14:30:00+05:30,992.38,993.03,991.65,992.45,301394
2021-04-09 14:45:00+05:30,992.25,992.95,991.3,992.0,351670
2021-04-09 15:00:00+05:30,992.0,992.5,990.0,991.2,939542
2021-04-09 15:15:00+05:30,991.2,992.25,990.08,991.03,1186314
2021-04-12 09:15:00+05:30,979.5,980.7,968.5,970.0,1953792
2021-04-12 09:30:00+05:30,969.55,973.5,967.5,970.85,751888
2021-04-12 09:45:00+05:30,971.23,972.15,968.8,970.85,548692
2021-04-12 10:00:00+05:30,970.75,971.13,968.0,968.75,507866
2021-04-12 10:15:00+05:30,968.33,968.8,964.0,966.95,911848
2021-04-12 10:30:00+05:30,966.8,967.0,962.5,963.78,654366
2021-04-12 10:45:00+05:30,963.85,964.88,961.33,963.23,500766
2021-04-12 11:00:00+05:30,963.88,968.13,963.58,965.3,744972
2021-04-12 11:15:00+05:30,965.3,965.33,962.5,963.7,475540
2021-04-12 11:30:00+05:30,963.7,965.85,962.68,965.83,493978
2021-04-12 11:45:00+05:30,965.85,966.0,963.0,963.35,572700
2021-04-12 12:00:00+05:30,963.38,963.38,960.05,961.45,1029640
2021-04-12 12:15:00+05:30,961.35,962.45,959.2,960.98,803158
2021-04-12 12:30:00+05:30,960.98,962.0,958.3,960.43,471850
2021-04-12 12:45:00+05:30,960.23,960.73,957.8,958.73,357488
2021-04-12 13:00:00+05:30,958.63,960.68,958.15,959.0,316092
2021-04-12 13:15:00+05:30,958.85,959.93,950.13,953.5,990794
2021-04-12 13:30:00+05:30,953.5,955.48,952.13,952.5,690792
2021-04-12 13:45:00+05:30,952.48,953.48,950.13,951.4,723714
2021-04-12 14:00:00+05:30,951.58,958.88,951.4,956.0,739498
2021-04-12 14:15:00+05:30,956.0,958.88,955.75,956.8,393002
2021-04-12 14:30:00+05:30,956.85,959.0,954.28,957.9,548436
2021-04-12 14:45:00+05:30,957.93,958.78,952.2,952.45,1225074
2021-04-12 15:00:00+05:30,952.55,955.53,951.9,952.83,1272994
2021-04-12 15:15:00+05:30,952.83,959.98,952.73,955.58,1605716
2021-04-13 09:15:00+05:30,962.0,968.08,962.0,966.95,2294324
2021-04-13 09:30:00+05:30,966.88,967.2,963.63,965.13,928088
2021-04-13 09:45:00+05:30,965.0,969.0,963.25,966.2,894074
2021-04-13 10:00:00+05:30,966.05,967.48,965.03,965.43,1031656
2021-04-13 10:15:00+05:30,965.73,966.5,964.68,965.7,354624
2021-04-13 10:30:00+05:30,965.7,970.3,965.25,966.75,775806
2021-04-13 10:45:00+05:30,966.63,967.1,965.25,965.75,246656
2021-04-13 11:00:00+05:30,965.98,966.5,965.53,965.8,240988
2021-04-13 11:15:00+05:30,965.78,967.5,963.3,966.8,1032808
2021-04-13 11:30:00+05:30,966.75,967.5,964.55,965.43,760720
2021-04-13 11:45:00+05:30,965.43,967.0,964.58,966.0,406716
2021-04-13 12:00:00+05:30,966.03,969.05,965.53,966.9,2757252
2021-04-13 12:15:00+05:30,966.85,966.9,964.25,964.63,327552
2021-04-13 12:30:00+05:30,964.63,966.3,963.98,965.3,503894
2021-04-13 12:45:00+05:30,965.5,966.5,964.75,965.0,264090
2021-04-13 13:00:00+05:30,965.33,965.38,958.93,961.93,674760
2021-04-13 13:15:00+05:30,961.5,963.75,961.0,962.35,319774
2021-04-13 13:30:00+05:30,962.05,966.0,961.5,962.63,377388
2021-04-13 13:45:00+05:30,962.6,964.8,961.8,964.25,291326
2021-04-13 14:00:00+05:30,964.23,967.5,963.0,966.5,741380
2021-04-13 14:15:00+05:30,966.5,967.23,962.38,963.13,500630
2021-04-13 14:30:00+05:30,963.13,965.9,963.13,965.58,426802
2021-04-13 14:45:00+05:30,965.7,967.0,965.0,965.95,376526
2021-04-13 15:00:00+05:30,965.98,966.45,964.25,966.13,558120
2021-04-13 15:15:00+05:30,966.18,966.68,965.55,965.9,825600
2021-04-15 09:15:00+05:30,963.15,980.5,963.15,969.08,3378256
2021-04-15 09:30:00+05:30,968.93,971.0,967.5,969.38,1133762
2021-04-15 09:45:00+05:30,969.33,969.65,964.6,967.03,815420
2021-04-15 10:00:00+05:30,967.2,967.98,965.6,966.35,521034
2021-04-15 10:15:00+05:30,966.15,967.95,964.75,964.75,481950
2021-04-15 10:30:00+05:30,964.1,964.23,959.25,962.1,908044
2021-04-15 10:45:00+05:30,962.08,964.0,961.05,963.15,392076
2021-04-15 11:00:00+05:30,963.15,963.15,957.5,959.13,600106
2021-04-15 11:15:00+05:30,958.95,960.9,956.75,957.9,477620
2021-04-15 11:30:00+05:30,957.9,959.35,956.5,958.5,415806
2021-04-15 11:45:00+05:30,958.5,961.7,957.75,957.83,502028
2021-04-15 12:00:00+05:30,957.83,959.5,957.03,959.45,327832
2021-04-15 12:15:00+05:30,959.5,960.2,957.55,957.93,259568
2021-04-15 12:30:00+05:30,957.93,959.75,957.93,959.15,276768
2021-04-15 12:45:00+05:30,959.15,962.0,958.75,961.2,436940
2021-04-15 13:00:00+05:30,961.18,961.75,959.45,960.5,353958
2021-04-15 13:15:00+05:30,960.5,961.2,959.6,960.5,230618
2021-04-15 13:30:00+05:30,960.6,962.95,959.9,961.75,490848
2021-04-15 13:45:00+05:30,961.95,964.25,961.05,961.5,458050
2021-04-15 14:00:00+05:30,961.65,963.0,960.5,962.6,360376
2021-04-15 14:15:00+05:30,962.45,964.0,962.25,963.15,420664
2021-04-15 14:30:00+05:30,963.45,965.75,963.03,963.5,563038
2021-04-15 14:45:00+05:30,963.45,969.9,963.45,969.05,777092
2021-04-15 15:00:00+05:30,969.03,973.0,968.85,971.85,1720828
2021-04-15 15:15:00+05:30,972.0,974.0,971.45,972.15,1897162
2021-04-16 09:15:00+05:30,968.3,970.0,964.0,965.55,1447476
2021-04-16 09:30:00+05:30,965.73,968.73,964.6,964.98,1028218
2021-04-16 09:45:00+05:30,964.98,967.0,964.95,966.03,611696
2021-04-16 10:00:00+05:30,966.03,966.53,963.25,965.73,580864
2021-04-16 10:15:00+05:30,965.7,966.0,964.2,965.0,426456
2021-04-16 10:30:00+05:30,965.0,969.2,964.65,967.3,724300
2021-04-16 10:45:00+05:30,967.13,968.25,966.05,966.63,382520
2021-04-16 11:00:00+05:30,966.63,967.5,965.5,966.08,282628
2021-04-16 11:15:00+05:30,966.0,967.85,965.88,967.0,281022
2021-04-16 11:30:00+05:30,966.98,967.15,965.15,965.35,287098
2021-04-16 11:45:00+05:30,965.35,967.45,964.65,965.78,352408
2021-04-16 12:00:00+05:30,965.75,967.45,964.95,967.35,309634
2021-04-16 12:15:00+05:30,967.45,971.0,965.75,968.68,798360
2021-04-16 12:30:00+05:30,968.95,969.93,968.0,968.05,467428
2021-04-16 12:45:00+05:30,968.05,969.75,967.0,967.23,409506
2021-04-16 13:00:00+05:30,967.05,968.45,966.4,967.95,269974
2021-04-16 13:15:00+05:30,967.9,968.4,965.7,966.05,298406
2021-04-16 13:30:00+05:30,966.08,968.48,965.63,967.05,284036
2021-04-16 13:45:00+05:30,967.05,968.73,966.55,967.88,299008
2021-04-16 14:00:00+05:30,967.88,969.48,967.0,968.4,340048
2021-04-16 14:15:00+05:30,968.35,974.95,968.18,971.53,1311150
2021-04-16 14:30:00+05:30,971.53,974.83,969.05,971.23,998354
2021-04-16 14:45:00+05:30,971.2,971.85,967.35,968.95,549458
2021-04-16 15:00:00+05:30,968.9,968.9,965.78,967.45,742184
2021-04-16 15:15:00+05:30,967.43,967.48,963.23,966.05,954760
2021-04-19 09:15:00+05:30,952.0,958.2,946.0,951.18,2089830
2021-04-19 09:30:00+05:30,951.18,952.38,948.75,951.5,964466
2021-04-19 09:45:00+05:30,951.8,953.48,949.63,950.0,777996
2021-04-19 10:00:00+05:30,950.05,953.0,949.0,952.98,514062
2021-04-19 10:15:00+05:30,952.83,953.0,950.0,951.53,299980
2021-04-19 10:30:00+05:30,951.5,955.5,950.75,954.23,738930
2021-04-19 10:45:00+05:30,954.25,956.0,953.4,955.03,1008112
2021-04-19 11:00:00+05:30,955.03,955.55,951.7,952.0,555186
2021-04-19 11:15:00+05:30,951.58,951.75,950.03,950.93,544088
2021-04-19 11:30:00+05:30,950.95,951.1,949.43,951.0,651278
2021-04-19 11:45:00+05:30,950.88,951.88,950.05,950.85,240202
2021-04-19 12:00:00+05:30,950.83,951.15,949.55,950.03,397938
2021-04-19 12:15:00+05:30,949.98,950.25,945.0,946.5,946374
2021-04-19 12:30:00+05:30,946.5,949.38,946.15,949.0,478628
2021-04-19 12:45:00+05:30,949.0,951.0,946.95,950.78,581922
2021-04-19 13:00:00+05:30,950.78,953.4,950.33,952.88,837618
2021-04-19 13:15:00+05:30,952.88,953.65,950.95,952.88,465080
2021-04-19 13:30:00+05:30,952.88,954.25,951.0,951.85,388582
2021-04-19 13:45:00+05:30,951.73,954.0,951.1,952.8,367668
2021-04-19 14:00:00+05:30,952.8,954.85,951.7,951.98,512734
2021-04-19 14:15:00+05:30,951.98,952.13,950.08,950.95,426774
2021-04-19 14:30:00+05:30,950.93,951.63,949.33,949.7,421016
2021-04-19 14:45:00+05:30,949.7,951.08,949.33,950.8,556646
2021-04-19 15:00:00+05:30,950.8,951.58,950.0,950.55,1031572
2021-04-19 15:15:00+05:30,950.78,951.8,950.25,950.85,1255128
2021-04-20 09:15:00+05:30,955.25,958.0,952.5,955.88,1982908
2021-04-20 09:30:00+05:30,955.75,958.75,954.65,956.55,752260
2021-04-20 09:45:00+05:30,956.55,957.0,955.18,955.68,421514
2021-04-20 10:00:00+05:30,955.55,959.5,954.85,958.35,676154
2021-04-20 10:15:00+05:30,958.5,959.1,956.0,956.2,421498
2021-04-20 10:30:00+05:30,956.28,957.35,955.5,956.38,329210
2021-04-20 10:45:00+05:30,956.38,956.5,954.33,956.1,336070
2021-04-20 11:00:00+05:30,956.1,956.1,953.9,955.65,335216
2021-04-20 11:15:00+05:30,955.65,955.65,951.25,954.05,549630
2021-04-20 11:30:00+05:30,954.35,955.88,953.75,955.6,295498
2021-04-20 11:45:00+05:30,955.75,956.05,954.45,955.05,282850
2021-04-20 12:00:00+05:30,955.05,955.85,954.1,954.28,201006
2021-04-20 12:15:00+05:30,954.28,955.63,953.35,955.08,453970
2021-04-20 12:30:00+05:30,955.03,955.65,954.1,955.18,282994
2021-04-20 12:45:00+05:30,955.0,956.73,954.5,955.2,313136
2021-04-20 13:00:00+05:30,955.2,955.93,954.0,954.83,246900
2021-04-20 13:15:00+05:30,954.83,955.6,953.5,953.93,355168
2021-04-20 13:30:00+05:30,954.0,955.13,953.0,954.83,462444
2021-04-20 13:45:00+05:30,954.78,955.0,953.75,954.48,219052
2021-04-20 14:00:00+05:30,954.48,955.13,953.0,953.0,360400
2021-04-20 14:15:00+05:30,953.03,954.8,950.5,952.4,560328
2021-04-20 14:30:00+05:30,952.0,952.68,948.75,949.78,741998
2021-04-20 14:45:00+05:30,949.78,949.95,945.23,947.0,750758
2021-04-20 15:00:00+05:30,947.05,951.38,946.63,950.95,2353128
2021-04-20 15:15:00+05:30,951.5,953.23,950.0,950.58,2191704
2021-04-22 09:15:00+05:30,946.13,948.5,938.35,942.43,1519274
2021-04-22 09:30:00+05:30,942.33,944.5,940.2,944.0,737598
2021-04-22 09:45:00+05:30,943.98,947.35,943.7,945.65,600824
2021-04-22 10:00:00+05:30,945.65,946.55,943.05,945.15,672982
2021-04-22 10:15:00+05:30,945.15,946.78,944.65,946.2,415016
2021-04-22 10:30:00+05:30,946.45,950.65,946.03,948.0,672326
2021-04-22 10:45:00+05:30,948.2,948.7,946.0,946.35,361604
2021-04-22 11:00:00+05:30,946.35,947.5,945.28,947.25,416438
2021-04-22 11:15:00+05:30,947.23,947.85,945.5,946.15,304902
2021-04-22 11:30:00+05:30,946.38,951.3,946.33,950.93,429634
2021-04-22 11:45:00+05:30,951.4,954.9,950.75,952.83,743560
2021-04-22 12:00:00+05:30,952.83,953.5,949.05,952.1,444460
2021-04-22 12:15:00+05:30,952.3,953.0,948.53,949.28,333414
2021-04-22 12:30:00+05:30,949.05,951.23,948.15,950.13,333968
2021-04-22 12:45:00+05:30,950.43,952.65,949.73,951.88,334334
2021-04-22 13:00:00+05:30,951.88,954.33,951.75,952.98,320700
2021-04-22 13:15:00+05:30,952.98,954.5,951.23,951.23,282744
2021-04-22 13:30:00+05:30,951.25,952.5,950.0,951.5,249148
2021-04-22 13:45:00+05:30,951.68,953.95,951.45,952.5,247270
2021-04-22 14:00:00+05:30,952.45,955.75,952.45,954.63,365956
2021-04-22 14:15:00+05:30,954.63,955.45,951.4,952.88,403302
2021-04-22 14:30:00+05:30,952.88,957.23,952.03,955.4,475390
2021-04-22 14:45:00+05:30,955.33,956.58,954.13,954.55,368814
2021-04-22 15:00:00+05:30,954.75,956.0,952.25,952.55,1227376
2021-04-22 15:15:00+05:30,952.55,953.9,951.58,953.2,1112534
2021-04-23 09:15:00+05:30,953.0,959.45,950.5,954.88,982944
2021-04-23 09:30:00+05:30,954.55,956.63,953.6,954.9,343832
2021-04-23 09:45:00+05:30,955.0,955.4,950.0,951.5,425614
2021-04-23 10:00:00+05:30,951.5,954.45,950.78,953.53,358268
2021-04-23 10:15:00+05:30,953.5,956.98,953.15,956.13,381946
2021-04-23 10:30:00+05:30,956.4,957.93,954.63,956.0,416298
2021-04-23 10:45:00+05:30,955.9,956.0,952.53,953.63,279366
2021-04-23 11:00:00+05:30,953.8,956.85,953.6,956.13,387034
2021-04-23 11:15:00+05:30,956.13,956.5,954.5,955.0,178488
2021-04-23 11:30:00+05:30,955.13,955.98,954.55,955.63,162996
2021-04-23 11:45:00+05:30,955.65,956.4,954.5,954.98,147460
2021-04-23 12:00:00+05:30,954.98,956.48,954.5,956.13,176998
2021-04-23 12:15:00+05:30,956.1,956.43,953.3,955.0,320684
2021-04-23 12:30:00+05:30,955.0,956.0,954.05,955.9,206424
2021-04-23 12:45:00+05:30,956.0,956.25,954.7,955.25,162574
2021-04-23 13:00:00+05:30,955.25,956.08,954.68,955.75,663250
2021-04-23 13:15:00+05:30,955.55,958.03,955.03,957.05,384486
2021-04-23 13:30:00+05:30,957.05,957.08,951.0,952.93,630568
2021-04-23 13:45:00+05:30,952.93,954.63,952.25,953.78,343066
2021-04-23 14:00:00+05:30,953.93,954.5,952.13,952.53,322300
2021-04-23 14:15:00+05:30,952.58,954.5,947.68,949.55,761892
2021-04-23 14:30:00+05:30,949.55,950.43,948.05,949.63,496516
2021-04-23 14:45:00+05:30,949.58,951.2,948.3,949.73,453188
2021-04-23 15:00:00+05:30,949.75,953.03,949.7,952.03,978480
2021-04-23 15:15:00+05:30,952.05,953.25,950.65,952.18,948964
2021-04-26 09:15:00+05:30,960.0,965.0,955.75,963.43,2190072
2021-04-26 09:30:00+05:30,963.43,968.5,962.53,967.53,1304744
2021-04-26 09:45:00+05:30,967.6,974.9,967.53,974.63,1414514
2021-04-26 10:00:00+05:30,974.58,981.0,974.55,977.53,1831038
2021-04-26 10:15:00+05:30,977.55,979.1,973.8,975.48,1218238
2021-04-26 10:30:00+05:30,975.2,977.0,973.0,973.18,690168
2021-04-26 10:45:00+05:30,973.2,973.75,968.05,970.15,964114
2021-04-26 11:00:00+05:30,970.15,973.5,970.15,973.35,543660
2021-04-26 11:15:00+05:30,973.08,974.7,972.0,972.08,424632
2021-04-26 11:30:00+05:30,972.1,973.15,970.2,971.73,365158
2021-04-26 11:45:00+05:30,971.93,973.83,970.75,973.43,308626
2021-04-26 12:00:00+05:30,973.43,973.9,972.1,972.23,253358
2021-04-26 12:15:00+05:30,972.2,972.93,970.73,971.28,347300
